viento,v_viento,p_ola,m_ola,presion,temperatura,clase
0.420883,0.385214,0.425606,0.451815,0.47673,0.50495,2
0.313539,0.381323,0.488581,0.451815,0.515723,0.316832,2
0.554243,0.439689,0.488581,0.451815,0.548428,0.386139,3
0.166183,0.031128,0.32872,0.451815,0.552201,0.821782,1
0.198082,0.175097,0.488581,0.451815,0.55483,0.049505,1
0.505157,0.55642,0.488581,0.451815,0.559748,0.207921,2
0.259347,0.381323,0.488581,0.451815,0.590755,0.029703,2
0.321948,0.284047,0.544637,0.451815,0.601258,0.712871,2
0.296762,0.252918,0.425606,0.451815,0.663208,0.09901,1
0.1871,0.22179,0.544637,0.451815,0.818855,0.376238,0
0.175696,0.29572,0.425606,0.451815,0.838805,0.059406,1
0.093132,0.178988,0.544637,0.451815,0.85205,0.287129,0
0.397989,0.431907,0.587543,0.453066,0.281761,0.247525,1
0.58247,0.653696,0.544637,0.453066,0.597484,0.108911,3
0.222962,0.276265,0.488581,0.453066,0.664151,0.514851,0
0.124394,0.128405,0.425606,0.453066,0.70566,0.673267,0
0.225687,0.167315,0.290657,0.453066,0.715723,0.524752,0
0.76058,0.727626,0.37301,0.453066,0.727119,0.049505,3
0.072179,0.136187,0.587543,0.453066,0.761006,0.643564,0
0.276892,0.280156,0.587543,0.454318,0.373585,0.336634,1
0.131664,0.143969,0.425606,0.454318,0.441509,0.405941,1
0.601084,0.603113,0.488581,0.454318,0.455459,0.09901,3
0.491144,0.439689,0.635294,0.454318,0.51195,0.366337,2
0.527127,0.575875,0.544637,0.454318,0.52327,0.712871,2
0.436471,0.354086,0.425606,0.454318,0.581132,0.039604,1
0.155728,0.155642,0.37301,0.454318,0.594969,0.811881,0
0.251077,0.245136,0.544637,0.454318,0.641509,0.079208,1
0.248477,0.155642,0.37301,0.454318,0.656604,0.574257,1
0.282676,0.299611,0.488581,0.454318,0.681761,0.118812,2
0.547504,0.642023,0.544637,0.455569,0.285535,0.50495,2
0.500737,0.412451,0.488581,0.455569,0.431447,0.415842,2
0.281891,0.381323,0.425606,0.455569,0.433962,0.514851,2
0.283851,0.268482,0.544637,0.455569,0.447799,0.435644,2
0.856485,0.793774,0.425606,0.455569,0.451572,0.237624,3
0.515876,0.435798,0.587543,0.455569,0.472956,0.326733,2
0.158751,0.077821,0.425606,0.455569,0.605031,0.089109,1
0.438016,0.381323,0.32872,0.455569,0.633421,0.118812,2
0.470414,0.463035,0.544637,0.455569,0.633962,0.069307,2
0.31005,0.210117,0.750865,0.455569,0.699371,0.138614,1
0.580165,0.575875,0.37301,0.455569,0.722013,0.366337,3
0.310836,0.202335,0.425606,0.455569,0.752201,0.059406,1
0.30222,0.237354,0.488581,0.455569,0.81639,0.118812,1
0.105133,0.128405,0.425606,0.455569,0.885535,0.148515,1
0.279337,0.225681,0.488581,0.456821,0.30566,0.029703,2
0.758755,0.634241,0.488581,0.456821,0.499371,0.792079,2
0.316382,0.22179,0.488581,0.456821,0.622642,0.138614,1
0.164767,0.14786,0.488581,0.456821,0.656113,0.089109,1
0.215234,0.202335,0.544637,0.456821,0.724528,0.059406,1
0.174567,0.194553,0.821453,0.456821,0.822642,0.821782,0
0.398995,0.501946,0.425606,0.458073,0.41761,0.029703,2
0.734609,0.599222,0.635294,0.458073,0.432704,0.29703,3
0.489795,0.29572,0.37301,0.458073,0.510692,0.118812,2
0.248804,0.237354,0.425606,0.458073,0.528302,0.039604,1
0.251752,0.233463,0.635294,0.458073,0.549686,0.069307,1
0.506024,0.501946,0.488581,0.458073,0.557233,0.851485,2
0.143527,0.14786,0.821453,0.458073,0.743975,0.227723,0
0.122155,0.105058,0.32872,0.458073,0.806289,0.534653,1
0.292167,0.284047,0.488581,0.458073,0.823899,0.861386,1
0.637441,0.634241,0.488581,0.459324,0.562264,0.841584,2
0.733116,0.715953,0.544637,0.459324,0.572327,0.663366,3
0.535345,0.389105,0.488581,0.459324,0.651962,0.039604,2
0.444496,0.447471,0.544637,0.459324,0.67673,0.069307,2
0.079869,0.015564,0.37301,0.459324,0.67673,0.732673,1
0.248002,0.264591,0.544637,0.459324,0.734591,0.366337,2
0.188974,0.120623,0.32872,0.459324,0.763522,0.277228,1
0.046599,0.085603,0.750865,0.459324,0.798742,0.861386,0
0.370162,0.2607,0.544637,0.460576,0.309434,0.039604,1
0.422362,0.396887,0.544637,0.460576,0.437736,0.475248,2
0.678069,0.498054,0.488581,0.460576,0.459761,0.108911,3
0.260936,0.439689,0.544637,0.460576,0.474465,0.049505,2
0.140652,0.268482,0.425606,0.460576,0.480503,0.069307,2
0.799784,0.809339,0.32872,0.460576,0.502126,0.059406,3
0.394149,0.548638,0.587543,0.460576,0.509069,0.069307,1
0.569027,0.595331,0.587543,0.460576,0.571069,0.069307,3
0.543399,0.536965,0.635294,0.460576,0.588679,0.722772,2
0.232251,0.256809,0.488581,0.460576,0.655346,0.722772,1
0.119996,0.280156,0.544637,0.460576,0.698113,0.267327,2
0.810241,0.661479,0.488581,0.460576,0.714465,0.336634,3
0.249721,0.330739,0.425606,0.460576,0.734591,0.653465,1
0.091967,0.136187,0.425606,0.460576,0.737107,0.386139,0
0.343903,0.361868,0.425606,0.460576,0.773585,0.089109,2
0.248893,0.307393,0.425606,0.461827,0.318239,0.188119,2
0.659864,0.55642,0.544637,0.461827,0.438994,0.49505,2
0.384315,0.276265,0.750865,0.461827,0.480503,0.049505,3
0.114554,0.18677,0.587543,0.461827,0.61761,0.792079,1
0.565709,0.521401,0.425606,0.461827,0.624352,0.09901,3
0.104789,0.054475,0.425606,0.461827,0.66366,0.09901,0
0.334291,0.178988,0.903806,0.461827,0.674214,0.653465,0
0.437474,0.447471,0.488581,0.461827,0.708176,0.851485,2
0.517215,0.463035,0.544637,0.461827,0.752201,0.346535,2
0.516337,0.48249,0.425606,0.463079,0.392453,0.118812,2
0.414198,0.455253,0.544637,0.463079,0.394969,0.138614,2
0.10865,0.132296,0.425606,0.463079,0.398742,0.524752,1
0.633257,0.404669,0.544637,0.463079,0.438994,0.851485,3
0.398865,0.365759,0.37301,0.463079,0.483019,0.079208,2
0.26347,0.307393,0.425606,0.463079,0.49434,0.089109,2
0.61281,0.661479,0.544637,0.463079,0.496855,0.574257,3
0.205477,0.268482,0.37301,0.463079,0.610063,0.118812,2
0.284683,0.346304,0.587543,0.463079,0.622654,0.029703,1
0.168023,0.182879,0.425606,0.463079,0.640252,0.792079,1
0.164188,0.214008,0.425606,0.463079,0.794969,0.287129,1
0.115374,0.159533,0.544637,0.463079,0.836818,0.217822,0
0.216801,0.143969,0.37301,0.463079,0.847799,0.851485,1
0.812364,0.529183,0.488581,0.46433,0.220126,0.128713,3
0.32572,0.346304,0.488581,0.46433,0.286038,0.09901,1
0.697607,0.501946,0.587543,0.46433,0.602516,0.029703,3
0.291559,0.361868,0.488581,0.46433,0.624277,0.069307,2
0.425444,0.420233,0.689273,0.46433,0.67044,0.267327,1
0.204904,0.077821,0.37301,0.46433,0.720755,0.841584,0
0.388634,0.326848,0.544637,0.46433,0.725308,0.079208,2
0.438965,0.365759,0.544637,0.46433,0.725811,0.039604,2
0.385549,0.346304,0.488581,0.46433,0.763522,0.267327,1
0.272156,0.326848,0.425606,0.465582,0.21761,0.534653,2
0.379499,0.486381,0.544637,0.465582,0.353459,0.633663,2
0.205155,0.357977,0.488581,0.465582,0.388679,0.069307,2
0.168588,0.081712,0.488581,0.465582,0.514465,0.574257,1
0.255591,0.291829,0.425606,0.465582,0.811321,0.118812,1
0.368898,0.669261,0.425606,0.466834,0.267925,0.029703,2
0.567456,0.51751,0.425606,0.466834,0.352201,0.029703,3
0.1781,0.050584,0.488581,0.466834,0.746101,0.267327,0
0.483994,0.474708,0.488581,0.466834,0.805031,0.772277,2
0.399236,0.350195,0.425606,0.468085,0.368553,0.039604,2
0.041436,0.105058,0.488581,0.468085,0.391195,0.108911,1
0.105133,0.159533,0.488581,0.468085,0.562264,0.732673,0
0.385414,0.373541,0.488581,0.468085,0.611321,0.128713,2
0.399886,0.365759,0.488581,0.468085,0.637736,0.049505,2
0.304634,0.194553,0.689273,0.468085,0.692277,0.108911,1
0.41393,0.33463,0.635294,0.468085,0.742138,0.069307,2
0.423047,0.498054,0.488581,0.468085,0.755975,0.029703,1
0.072963,0.140078,0.544637,0.468085,0.850277,0.049505,2
0.390974,0.210117,0.425606,0.468085,0.895447,0.079208,1
0.522066,0.688716,0.425606,0.469337,0.435145,0.059406,2
0.369741,0.424125,0.488581,0.469337,0.522013,0.049505,2
0.389549,0.494163,0.544637,0.469337,0.554717,0.19802,2
0.341417,0.478599,0.488581,0.469337,0.593711,0.722772,1
0.358627,0.365759,0.488581,0.469337,0.664151,0.188119,2
0.34083,0.22179,0.488581,0.469337,0.728302,0.069307,1
0.695125,0.692607,0.37301,0.470588,0.358491,0.584158,3
0.296014,0.33463,0.587543,0.470588,0.389447,0.089109,2
0.633327,0.614786,0.37301,0.470588,0.450314,0.366337,3
0.415058,0.626459,0.488581,0.470588,0.638126,0.039604,2
0.381118,0.330739,0.544637,0.470588,0.696855,0.792079,1
0.290949,0.315175,0.488581,0.470588,0.701887,0.326733,2
0.10575,0.136187,0.37301,0.470588,0.70566,0.742574,0
0.112126,0.077821,0.488581,0.470588,0.714113,0.079208,1
0.474754,0.51751,0.488581,0.470588,0.724528,0.841584,2
0.215678,0.105058,0.37301,0.470588,0.777774,0.069307,2
0.507462,0.66537,0.425606,0.47184,0.154717,0.267327,3
0.469656,0.361868,0.635294,0.47184,0.352201,0.158416,2
0.211371,0.252918,0.488581,0.47184,0.485535,0.50495,1
0.290135,0.326848,0.425606,0.47184,0.495597,0.079208,2
0.557455,0.610895,0.587543,0.47184,0.50727,0.049505,2
0.311573,0.361868,0.635294,0.47184,0.652566,0.178218,2
0.368053,0.284047,0.488581,0.47184,0.765321,0.059406,2
0.415755,0.354086,0.750865,0.47184,0.857862,0.178218,2
0.444162,0.642023,0.425606,0.473091,0.301887,0.029703,2
0.489795,0.346304,0.425606,0.473091,0.361447,0.059406,2
0.328684,0.249027,0.488581,0.473091,0.391195,0.029703,1
0.434971,0.571984,0.488581,0.473091,0.447799,0.653465,3
0.257318,0.015564,0.488581,0.473091,0.518239,0.861386,1
0.445964,0.404669,0.425606,0.473091,0.638994,0.712871,2
0.097069,0.120623,0.32872,0.473091,0.650314,0.732673,0
0.585579,0.587549,0.587543,0.473091,0.714465,0.366337,3
0.143527,0.116732,0.425606,0.473091,0.72327,0.90099,1
0.147291,0.202335,0.544637,0.473091,0.76478,0.09901,1
0.785715,0.673152,0.544637,0.474343,0.284277,0.732673,3
0.701197,0.536965,0.635294,0.474343,0.358491,0.49505,2
0.398772,0.365759,0.689273,0.474343,0.367296,0.128713,2
0.246271,0.400778,0.488581,0.474343,0.426415,0.138614,2
0.501612,0.431907,0.544637,0.474343,0.571069,0.029703,2
0.257318,0.252918,0.488581,0.474343,0.6,0.089109,1
0.802697,0.774319,0.32872,0.474343,0.623899,0.09901,3
0.218526,0.276265,0.544637,0.474343,0.699371,0.49505,1
0.271204,0.14786,0.488581,0.474343,0.826415,0.267327,1
0.394281,0.33463,0.635294,0.475594,0.350943,0.237624,1
0.379949,0.381323,0.689273,0.475594,0.377358,0.039604,2
0.447162,0.33463,0.488581,0.475594,0.402528,0.049505,2
0.515833,0.416342,0.488581,0.475594,0.427673,0.138614,2
0.130275,0.22179,0.37301,0.475594,0.446541,0.029703,2
0.437949,0.513619,0.488581,0.475594,0.543396,0.722772,3
0.283825,0.474708,0.635294,0.475594,0.615296,0.079208,2
0.206049,0.175097,0.488581,0.475594,0.659119,0.792079,1
0.158889,0.042802,0.37301,0.475594,0.701887,0.712871,1
0.430009,0.416342,0.635294,0.476846,0.343396,0.079208,2
0.227766,0.315175,0.37301,0.476846,0.410063,0.415842,2
0.728783,0.797665,0.425606,0.476846,0.467925,0.336634,3
0.296887,0.365759,0.587543,0.476846,0.469182,0.237624,2
0.384952,0.571984,0.635294,0.476846,0.543396,0.108911,2
0.147291,0.046693,0.425606,0.476846,0.566038,0.584158,1
0.601035,0.595331,0.488581,0.476846,0.696855,0.128713,3
0.625508,0.459144,0.544637,0.476846,0.716981,0.356436,2
0.227151,0.229572,0.37301,0.476846,0.744654,0.50495,1
0.050321,0.128405,0.488581,0.476846,0.754717,0.039604,1
0.433535,0.525292,0.587543,0.476846,0.757233,0.80198,2
0.015867,0.11284,0.37301,0.476846,0.771069,0.168317,2
0.386912,0.439689,0.635294,0.476846,0.787421,0.009901,2
0.028049,0.190661,0.425606,0.476846,0.83522,0.891089,0
0.313302,0.396887,0.587543,0.478098,0.480503,0.475248,2
0.429837,0.36965,0.587543,0.478098,0.527044,0.039604,2
0.226306,0.202335,0.587543,0.478098,0.539623,0.079208,1
0.165918,0.182879,0.544637,0.478098,0.563522,0.069307,1
0.465077,0.48249,0.544637,0.478098,0.623899,0.534653,2
0.320773,0.206226,0.488581,0.478098,0.627673,0.821782,1
0.638795,0.661479,0.488581,0.478098,0.63522,0.861386,3
0.368717,0.140078,0.587543,0.478098,0.700629,0.108911,2
0.446912,0.575875,0.587543,0.478098,0.761006,0.168317,2
0.452512,0.735409,0.488581,0.479349,0.279245,0.207921,3
0.089352,0.105058,0.425606,0.479349,0.427673,0.534653,1
0.290924,0.268482,0.37301,0.479349,0.446541,0.069307,2
0.295614,0.299611,0.544637,0.479349,0.503145,0.138614,1
0.394206,0.424125,0.488581,0.479349,0.61761,0.138614,2
0.569067,0.536965,0.544637,0.479349,0.724528,0.188119,3
0.362942,0.280156,0.425606,0.479349,0.734591,0.663366,2
0.449944,0.303502,0.488581,0.479349,0.859698,0.049505,2
0.226306,0.470817,0.425606,0.480601,0.589937,0.138614,3
0.669668,0.673152,0.425606,0.480601,0.611321,0.871287,3
0.133585,0.424125,0.689273,0.480601,0.631447,0.079208,2
0.286443,0.303502,0.37301,0.480601,0.710692,0.148515,2
0.450785,0.311284,0.544637,0.480601,0.755975,0.138614,2
0.100139,0.101167,0.544637,0.480601,0.844025,0.772277,1
0.586899,0.661479,0.488581,0.481852,0.49434,0.089109,3
0.152168,0.217899,0.750865,0.481852,0.50566,0.336634,1
0.559161,0.498054,0.635294,0.481852,0.54717,0.09901,3
0.07951,0.11284,0.488581,0.481852,0.587421,0.792079,1
0.460453,0.303502,0.32872,0.481852,0.594138,0.029703,1
0.324216,0.233463,0.544637,0.481852,0.766038,0.079208,2
0.36241,0.389105,0.635294,0.483104,0.283019,0.564356,2
0.769107,0.669261,0.488581,0.483104,0.538365,0.09901,3
0.333249,0.163424,0.544637,0.483104,0.543396,0.732673,1
0.15944,0.202335,0.425606,0.483104,0.544654,0.247525,1
0.214583,0.284047,0.488581,0.483104,0.644025,0.792079,1
0.39031,0.44358,0.587543,0.483104,0.646541,0.118812,2
0.328504,0.276265,0.587543,0.483104,0.706918,0.831683,2
0.201867,0.081712,0.37301,0.483104,0.753459,0.643564,0
0.533048,0.404669,0.488581,0.484355,0.343396,0.039604,3
0.492625,0.494163,0.488581,0.484355,0.366038,0.435644,3
0.253038,0.447471,0.635294,0.484355,0.558491,0.108911,2
0.22838,0.175097,0.488581,0.484355,0.584918,0.128713,1
0.290161,0.361868,0.488581,0.484355,0.603774,0.128713,2
0.200112,0.233463,0.587543,0.484355,0.710692,0.049505,2
0.530278,0.455253,0.587543,0.484355,0.744654,0.029703,2
0.508077,0.463035,0.425606,0.485607,0.328302,0.029703,2
0.306015,0.342412,0.587543,0.485607,0.471698,0.475248,1
0.53597,0.758755,0.488581,0.485607,0.548428,0.09901,3
0.304852,0.182879,0.587543,0.485607,0.690277,0.168317,1
0.244166,0.225681,0.587543,0.486859,0.412579,0.237624,1
0.512405,0.486381,0.488581,0.486859,0.471698,0.039604,2
0.41977,0.33463,0.488581,0.486859,0.51195,0.712871,1
0.4578,0.396887,0.689273,0.486859,0.519497,0.326733,2
0.131332,0.182879,0.635294,0.486859,0.530818,0.336634,1
0.258349,0.36965,0.425606,0.486859,0.542579,0.039604,2
0.33511,0.357977,0.488581,0.486859,0.728302,0.148515,2
0.059142,0.198444,0.635294,0.486859,0.733006,0.207921,1
0.130777,0.089494,0.425606,0.486859,0.757233,0.039604,1
0.06182,0.299611,0.544637,0.48811,0.250314,0.544554,2
0.339043,0.40856,0.488581,0.48811,0.464151,0.514851,2
0.29736,0.276265,0.488581,0.48811,0.508176,0.514851,2
0.418477,0.490272,0.488581,0.48811,0.577245,0.039604,2
0.143527,0.038911,0.37301,0.48811,0.602516,0.851485,1
0.167936,0.151751,0.821453,0.48811,0.708176,1,0
0.225295,0.132296,0.425606,0.489362,0.29434,0.138614,2
0.06295,0.311284,0.587543,0.489362,0.368553,0.633663,1
0.694707,0.719844,0.37301,0.489362,0.415094,0.613861,3
0.298006,0.299611,0.544637,0.489362,0.589937,0.128713,1
0.358131,0.190661,0.425606,0.489362,0.654088,0.376238,1
0.447145,0.540856,0.488581,0.489362,0.745912,0.128713,2
0.173387,0.241245,0.635294,0.489362,0.807535,0.207921,1
0.081376,0.11284,0.488581,0.490613,0.281761,0.029703,1
0.333804,0.412451,0.635294,0.490613,0.418868,0.475248,2
0.697703,0.669261,0.425606,0.490613,0.437736,0.089109,3
0.382633,0.287938,0.425606,0.490613,0.503145,0.514851,2
0.311217,0.256809,0.488581,0.490613,0.545912,0.732673,1
0.424885,0.233463,0.587543,0.490613,0.617195,0.108911,2
0.759579,0.673152,0.689273,0.490613,0.621384,0.178218,3
0.211788,0.132296,0.488581,0.490613,0.623899,0.910891,1
0.072963,0.163424,0.544637,0.490613,0.650314,0.366337,1
0.26973,0.568093,0.425606,0.491865,0.320755,0.60396,2
0.60809,0.680934,0.689273,0.491865,0.481761,0.465347,3
0.131664,0.206226,0.544637,0.491865,0.562868,0.079208,2
0.721229,0.712062,0.587543,0.491865,0.606289,0.237624,3
0.208038,0.245136,0.544637,0.491865,0.630189,0.069307,1
0.308327,0.175097,0.488581,0.491865,0.684164,0.356436,1
0.298675,0.307393,0.587543,0.493116,0.308176,0.445545,2
0.295989,0.233463,0.488581,0.493116,0.345912,0.564356,1
0.224509,0.171206,0.425606,0.493116,0.385333,0.069307,2
0.449613,0.463035,0.544637,0.493116,0.407547,0.138614,2
0.503697,0.599222,0.635294,0.493116,0.522013,0.108911,3
0.462594,0.435798,0.635294,0.493116,0.674214,0.267327,2
0.574753,0.680934,0.587543,0.493116,0.698113,0.217822,3
0.603161,0.44358,0.689273,0.493116,0.802516,0.188119,2
0.450323,0.466926,0.425606,0.494368,0.27673,0.029703,2
0.30222,0.354086,0.587543,0.494368,0.320755,0.09901,2
0.604542,0.431907,0.544637,0.494368,0.426805,0.049505,2
0.360318,0.229572,0.488581,0.494368,0.445283,0.326733,3
0.615102,0.70428,0.488581,0.494368,0.489308,0.089109,3
0.193391,0.163424,0.488581,0.494368,0.571069,0.821782,1
0.168979,0.175097,0.425606,0.494368,0.657862,0.70297,1
0.303392,0.268482,0.587543,0.494368,0.701887,0.386139,1
0.273159,0.214008,0.425606,0.494368,0.716981,0.108911,1
0.04274,0.050584,0.37301,0.494368,0.722013,0.346535,0
0.368234,0.478599,0.488581,0.494368,0.758491,0.237624,2
0.129435,0.097276,0.635294,0.49562,0.438994,0.544554,0
0.415183,0.326848,0.635294,0.49562,0.438994,0.029703,1
0.349205,0.361868,0.544637,0.49562,0.446541,0.524752,2
0.303466,0.36965,0.425606,0.49562,0.483019,0.772277,2
0.139821,0.190661,0.488581,0.49562,0.485535,0.069307,2
0.435841,0.455253,0.635294,0.49562,0.533333,0.069307,2
0.223721,0.326848,0.425606,0.49562,0.545296,0.069307,2
0.435244,0.389105,0.689273,0.49562,0.710692,0.128713,2
0.550526,0.63035,0.587543,0.496871,0.36,0.09901,2
0.264421,0.233463,0.425606,0.496871,0.381132,0.425743,1
0.316007,0.459144,0.587543,0.496871,0.381132,0.079208,2
0.472888,0.377432,0.488581,0.496871,0.408805,0.60396,2
0.28809,0.33463,0.587543,0.496871,0.493082,0.148515,2
0.746924,0.645914,0.689273,0.496871,0.496855,0.079208,3
0.201904,0.182879,0.544637,0.496871,0.518239,0.514851,2
0.346842,0.276265,0.425606,0.496871,0.522013,0.742574,1
0.523957,0.416342,0.544637,0.496871,0.525786,0.069307,2
0.139821,0.18677,0.425606,0.496871,0.566038,0.742574,0
0.408497,0.385214,0.544637,0.496871,0.566503,0.049505,2
0.513912,0.346304,0.544637,0.496871,0.57556,0.039604,3
0.250135,0.33463,0.587543,0.496871,0.733333,0.059406,2
0.291559,0.225681,0.488581,0.496871,0.767119,0.128713,1
0.134887,0.256809,0.635294,0.496871,0.836314,0.227723,1
0.13548,0.167315,0.488581,0.496871,0.927044,0.158416,1
0.162396,0.167315,0.635294,0.498123,0.471698,0.039604,1
0.25394,0.272374,0.488581,0.498123,0.540843,0.089109,2
0.652235,0.540856,0.689273,0.498123,0.583648,0.188119,2
0.14266,0.124514,0.689273,0.498123,0.684277,0.514851,2
0.195956,0.159533,0.587543,0.498123,0.714956,0.09901,1
0.176404,0.159533,0.544637,0.498123,0.851572,0.762376,1
0.468579,0.770428,0.37301,0.499374,0.315723,0.158416,3
0.555356,0.51751,0.425606,0.499374,0.478943,0.049505,2
0.189671,0.412451,0.689273,0.499374,0.571069,0.386139,2
0.283147,0.396887,0.37301,0.499374,0.59839,0.059406,1
0.278939,0.29572,0.544637,0.499374,0.61205,0.069307,2
0.348397,0.33463,0.425606,0.499374,0.645283,0.336634,2
0.32531,0.303502,0.544637,0.499374,0.651069,0.168317,1
0.462337,0.44358,0.689273,0.499374,0.665409,0.029703,3
0.318131,0.338521,0.488581,0.499374,0.675472,0.079208,2
0.116562,0.214008,0.750865,0.499374,0.683019,0.861386,2
0.118536,0.097276,0.689273,0.499374,0.767296,0.693069,0
0.312024,0.280156,0.488581,0.499374,0.767296,0.841584,1
0.528128,0.307393,0.587543,0.500626,0.636478,0.069307,2
0.298947,0.233463,0.689273,0.500626,0.660377,0.514851,2
0.677508,0.610895,0.488581,0.500626,0.675472,0.831683,2
0.186746,0.116732,0.488581,0.500626,0.681761,0.128713,1
0.161492,0.093385,0.544637,0.501877,0.30566,0.049505,1
0.591598,0.55642,0.587543,0.501877,0.309434,0.554455,3
0.418743,0.245136,0.544637,0.501877,0.431447,0.09901,1
0.291254,0.264591,0.544637,0.501877,0.52327,0.079208,1
0.272698,0.315175,0.488581,0.501877,0.569811,0.039604,1
0.394375,0.412451,0.587543,0.501877,0.581132,0.188119,3
0.368737,0.307393,0.544637,0.501877,0.603774,0.287129,1
0.446297,0.428016,0.689273,0.501877,0.617925,0.069307,3
0.225295,0.455253,0.544637,0.501877,0.646541,0.128713,2
0.138932,0.315175,0.544637,0.501877,0.689308,0.128713,2
0.384547,0.404669,0.488581,0.501877,0.796226,0.851485,2
0.183736,0.272374,0.587543,0.503129,0.283019,0.019802,2
0.673339,0.684825,0.37301,0.503129,0.377358,0.049505,3
0.616057,0.474708,0.635294,0.503129,0.396226,0.544554,3
0.178717,0.241245,0.425606,0.503129,0.446541,0.514851,1
0.135963,0.202335,0.425606,0.503129,0.475472,0.60396,1
0.362287,0.202335,0.488581,0.503129,0.506918,0.851485,1
0.456483,0.361868,0.488581,0.503129,0.52327,0.188119,2
0.306401,0.303502,0.689273,0.503129,0.6,0.069307,2
0.464038,0.653696,0.544637,0.503129,0.637736,0.19802,3
0.259347,0.198444,0.425606,0.503129,0.645283,0.861386,1
0.213035,0.346304,0.425606,0.503129,0.777358,0.366337,1
0.481392,0.303502,0.635294,0.50438,0.345912,0.574257,2
0.659322,0.657588,0.544637,0.50438,0.36478,0.118812,2
0.267088,0.365759,0.488581,0.50438,0.378616,0.346535,2
0.539428,0.653696,0.587543,0.50438,0.460377,0.059406,3
0.058063,0.182879,0.425606,0.50438,0.498113,0.485149,1
0.442956,0.346304,0.635294,0.50438,0.519497,0.29703,2
0.291381,0.315175,0.544637,0.50438,0.564201,0.049505,1
0.267227,0.315175,0.587543,0.50438,0.568553,0.821782,2
0.078242,0.268482,0.544637,0.50438,0.587094,0.069307,1
